ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate,Count of Work
31368,Irma Tulek,,,Female,0,0,0
31369,Julia Seyr,,,Female,0,0,1
31370,Sofia Goscinski,,,Female,0,0,1
31371,Katharina Hager,,,Female,0,0,1
31372,Manuel Gorkiewicz,"Austrian, born 1976",Austrian,Male,1976,0,1
31373,Jakob Neulinger,"Austrian, born 1979",Austrian,Male,1979,0,0
31374,Lucas Zallmann,,,,0,0,0
31375,Johanna Billing,"Swedish, born 1973",Swedish,Female,1973,0,1
31376,Maria Crista,,,Female,0,0,0
31377,Jean Baudrillard,"French, 1929–2007",French,Male,1929,2007,0
31378,Roberto Ohrt,born 1954,,Male,1954,0,0
31379,Michel Onfray,"French, born 1959",French,Male,1959,0,0
31380,Gilles Deleuze,"French, 1925–1995",French,Male,1925,1995,0
31381,Franz Kaltenbeck,Austrian,Austrian,Male,0,0,0
31382,Yann Aussant,French,French,,0,0,0
31384,Deimantas Narkevicius,"Lithuanian, born 1964",Lithuanian,Male,1964,0,2
31385,Manfred Grübl,"Austrian, born 1967",Austrian,Male,1967,0,0
31408,Roberto Rossellini,"Italian, 1906–1977",Italian,,1906,1977,0
31420,Nancy Grossman,"American, born 1940",American,Female,1940,0,2
31421,Marcel Bovis,"French, 1904–1997",French,Male,1904,1997,2
31430,Demakersvan,"The Netherlands, est. 2004",,,2004,0,0
31431,Jeroen Verhoeven,"Dutch, born 1976",Dutch,Male,1976,0,0
31433,Rob Voerman,"Dutch, born 1966",Dutch,Male,1966,0,3
31442,Yang Fudong,"Chinese, born 1971",Chinese,Male,1971,0,2
31447,KDDI Corporation,"Tokyo, Japan, est. 1953",Japanese,,1953,0,0
31449,John Sennhauser,"American, 1907–1978",American,Male,1907,1978,1
31450,Francisco Castro Leñero,"Mexican, born 1954",Mexican,Male,1954,0,1
31455,Akihiko Kotani,"Japanese, born 1957",Japanese,Male,1957,0,0
31456,Tsuguyoshi Sadashima,"Japanese, born 1952",Japanese,Male,1952,0,0
31461,Ardegno Soffici,"Italian, 1879–1964",Italian,Male,1879,1964,1
31464,Hank Bull,"Canadian, born 1949",Canadian,Male,1949,0,0
31589,Unidentified,,,,0,0,49
31610,"Airstream, Inc.","Jackson Center, Ohio, est. 1931",American,,1931,0,1
31612,"RIMA, Padua, Italy",est. 1916,Italian,,1916,0,0
31613,Alexander Taylor,"British, born 1975",British,Male,1975,0,1
31614,"Established & Sons, United Kingdom",est. 2005,British,,2005,0,0
31615,Claudio Salocchi,born 1934,Italian,,1934,0,1
31617,Coren Sharples,"American, born 1965",American,Female,1965,0,0
31634,Barbara Bosworth,"American, born 1953",American,Female,1953,0,1
31648,Ursula von Rydingsvard,"American, born Germany 1942",American,Female,1942,0,3
31652,John Reekie,American,American,,0,0,1
31672,Michel Parmentier,"French, 1938–2000",French,Male,1938,2000,2
31673,André Cadere,"Romanian, born Poland. 1934–1978",Romanian,Male,1934,1978,1
31677,Ceal Floyer,"British, born 1968",British,Female,1968,0,1
31678,Cory Arcangel,"American, born 1978",American,Male,1978,0,7
31697,Nina Bovasso,"American, born 1965",American,Female,1965,0,1
31698,Gregory Green,"American, born 1959",American,Male,1959,0,1
31699,Papo Colo,"Puerto Rican, born 1946",,Male,0,0,2
31732,Christoph Ruckhäberle,"German, born 1972",German,Male,1972,0,3
31735,Santiago Cucullu,"Argentine, born 1969",Argentine,Male,1969,0,14
31737,Kayrock and Wolfy,American,American,Male,0,0,25
31742,Joëlle Tuerlinckx,"Belgian, born 1958",Belgian,Female,1958,0,2
31744,Albert York,"American, born 1928",American,Male,1928,0,2
31760,Vulcan,,,,0,0,5
31784,Nasreen Mohamedi,"Indian, 1937–1990",Indian,Female,1937,1990,3
31875,Allan Dwan,"Canadian, 1885–1982",Canadian,Male,1885,1982,1
31879,Frank Powell,,,Male,0,0,1
31880,Mack Sennett,"American, 1880–1960",American,Male,1880,1960,2
31881,Charles H. France,"American, 1870–1940",American,Male,1870,1940,1
31884,Charles J. Brabin,"American, born England. 1883–1957",American,Male,1883,1957,1
31887,Frederick Thomson,"American, 1869–1925",American,Male,1869,1925,1
31889,George L. Tucker,"American, 1872–1921",American,Male,1872,1921,1
31891,Unidentified Director,,,,0,0,26
31892,Kenean Buel,"American, c. 1873–1948",American,Male,1873,1948,1
31898,Travers Vale,1865–1927,,Male,1865,1927,2
31901,Oscar Eagle,"American, 1861–1930",American,Male,1861,1930,1
31904,Edward Warren,"American, c. 1857–1930",American,Male,1857,1930,2
31906,John Harvey,"American, 1881–1954",American,Male,1881,1954,1
31908,Theodore Marston,"American, 1868–1920",American,Male,1868,1920,2
31909,Stuart Kinder,,,Male,0,0,1
31912,Harry Lambert,1876–1949,,Male,1876,1949,1
31919,Lorimer Johnston,"American, 1858–1941",American,Male,1858,1941,1
31922,Dave Aylott,"British, c. 1885–1969",British,Male,1885,1969,1
31960,Jorge Macchi,"Argentine, born 1963",Argentine,Male,1963,0,5
31999,Yutaka Sone,"Japanese, born 1965",Japanese,Male,1965,0,4
32007,Louise Campbell,"Danish, born 1970",Danish,Female,1970,0,4
32008,"HAY, Denmark",est. 2002,,,2002,0,0
32031,Mamma Andersson,"Swedish, born 1962",Swedish,Female,1962,0,6
32032,Victor Grippo,"Argentine, 1936–2002",Argentine,Male,1936,2002,2
32041,Robert Altman,"American, 1925–2006",American,Male,1925,2006,13
32051,Øivind Resch,"Norwegian, founded 1961",Norwegian,,1961,0,0
32059,Max Miedinger,"Swiss, 1910–1980",Swiss,Male,1910,1980,0
32063,Philippe Apeloig,"French, born 1962",French,Male,1962,0,4
32064,Martin Boykan,,,,0,0,0
32067,"Given Imaging Ltd., Israel","Israeli, est. 1998",Israeli,,1998,0,1
32087,Scottie Wilson,"Scottish, 1889–1972",Scottish,Male,1889,1972,1
32097,Craig Hodgetts,"American, born 1937",American,Male,1937,0,0
32098,Robert Mangurian,"American, born 1944",American,Male,1944,0,0
32099,Edouard Hoffmann,Swiss,Swiss,,0,0,0
32101,Lacloche Gallery,,,,0,0,0
32102,Giorgio Ceretti,"Italian, born 1932",Italian,Male,1932,0,0
32103,Pietro Derossi,"Italian, born 1933",Italian,Male,1933,0,0
32104,Riccardo Rosso,Italian,Italian,Male,0,0,0
32113,Charles Decroix,,,Male,0,0,1
32115,John Muafangejo,"Namibian, 1943–1987",Namibian,Male,1943,1987,1
32116,George Lessey,,,Male,0,0,1
32121,James Young,,,Male,0,0,1
32125,Harry Bedos,French,French,Male,0,0,2
32133,Shaun O'Dell,"American, born 1968",American,Male,1968,0,2
32138,Glen Baldridge,"American, born 1977",American,Male,1977,0,2
32147,Marchatti,,,,0,0,0
32173,Rhonda Abrams,"Canadian, born 1960",Canadian,Female,1960,0,1
32176,Ant Farm,"USA, est. 1968",American,,1968,0,2
32179,Ruth Orkin,"American, 1921–1985",American,Female,1921,1985,2
32182,Beth B,"American, born 1955",American,Female,1955,0,1
32189,Dan Boord,"American, born 1951",American,Male,1951,0,0
32190,Luis Valdovino,"Argentine, born 1961",Argentine,Male,1961,0,0
32192,Frank Borzage,"American, 1893–1962",American,Male,1893,1962,0
32196,Stephen R. Johnson,American,American,Male,1952,2015,0
32202,Shirley Clarke,"American, 1919–1997",American,Female,1919,1997,0
32203,Joseph Chaiken,"American, 1935–2003",American,Male,1935,2003,0
32204,Sam Shepard,"American, born 1943",American,Male,1943,0,0
32208,Jem Cohen,"American, born Afghanistan, born 1962",American,Male,1962,0,4
32209,Cecelia Condit,"American, born 1947",American,Female,1947,0,2
32216,Ximena Cuevas,"Mexican, born 1963",Mexican,Female,1963,0,23
32230,Alexander Dovzhenko,"Ukrainian, 1894–1956",Ukrainian,Male,1894,1956,0
32231,Carl Theodor Dreyer,"Danish, 1889–1968",Danish,Male,1889,1968,1
32232,Roberto Gabetti,"Italian, 1925–2000",Italian,Male,1925,2000,0
32233,Aimaro Oreglia d'Isola,"Italian, born 1928",Italian,Male,1928,0,0
32234,"Colli, Turin",,,,0,0,0
32236,Ed Emshwiller,"American, 1925–1990",American,Male,1925,1990,4
32238,Oskar Fischinger,"German, 1900–1967",German,Male,1900,1967,1
32245,Hermine Freed,"American, 1940–1998",American,Female,1940,1998,1
32246,Masaki Fujihata,"Japanese, born 1956",Japanese,Male,1956,0,1
32250,Jean-Luc Godard,"French, 1930–2022",French,Male,1930,2022,17
32251,Anne-Marie Miéville,"Swiss, born 1945",Swiss,Female,1945,0,0
32253,Shalom Gorewitz,"American, born 1949",American,Male,1949,0,1
32272,Faith Hubley,"American, 1924–2001",American,Female,1924,2001,1
32280,Jim Jarmusch,"American, born 1953",American,Male,1953,0,3
32283,Paul Leni,"German, 1885–1929",German,,1885,1929,1
32286,Tom Kalin,"American, born 1962",American,Male,1962,0,10
32297,Paul Kos,"American, born 1942",American,Male,1942,0,1
32299,Fritz Lang,"Austrian, born Austria–Hungary (Vienna). 1890–1976",Austrian,Male,1890,1976,2
32305,Spike Lee,"American, born 1957",American,Male,1957,0,1
32312,Mary Lucier,"American, born 1944",American,Female,1944,0,1
32313,Sidney Lumet,"American, 1924 – 2011",American,Male,1924,2011,1
32324,Wallace McCutcheon,1858–ca. 1910,,Male,1858,1910,0
32327,Orlando Mesquita,,,,0,0,1
32331,Linda Montano,"American, born 1942",American,Female,1942,0,1
32334,Fred Niblo,"American, 1874–1948",American,Male,1874,1948,1
32338,Paper Tiger Television,"American, formed 1981",American,,1981,0,1
32341,Edwin S. Porter,"American, 1870–1941",American,Male,1870,1941,0
32349,Yvonne Rainer,"American, born 1934",American,Female,1934,0,9
32351,Susan Raymond,"American, born 1945",American,Female,1945,0,0
32352,Alan Raymond,"American, born 1943",American,Male,1943,0,0
32354,Alain Resnais,"French, born 1922",French,Male,1922,0,1
32356,Marlon Riggs,"American, 1957–1994",American,Male,1957,1994,2
32366,Shelly Silver,"American, born 1957",American,Female,1957,0,1
32372,Lisa Steele,"Canadian, born 1947",Canadian,Female,1947,0,2
32375,John Sturgeon,"American, born 1946",American,Male,1946,0,5
32377,Rea Tajiri,"American, born 1958",American,Female,1958,0,1
32424,Stan VanDerBeek,"American, 1927–1984",American,Male,1927,1984,10
32427,Captain Beefheart (Don Van Vliet),"American, 1941–2010",American,Male,1941,2010,3
32428,Steina,"Icelandic, born 1940",Icelandic,Female,1940,0,11
32430,Woody Vasulka,"American, born Czech Republic, 1937–2019",American,Male,1937,2019,7
32434,Raoul Walsh,"American, 1887–1980",American,Male,1887,1980,0
32449,Julie Zando,"American, born 1961",American,Female,1961,0,7
32462,John Stezaker,"British, born 1949",British,Male,1949,0,4
32464,Dan Miller,"American, born 1961",American,Male,1961,0,3
32468,Matthew Carter,"British, born 1937",British,Male,1937,0,7
32472,Experimental Jetset,"Dutch, est. 1997",Dutch,,1997,0,41
32473,Sonic Youth,"USA, est. 1981",American,,1981,0,0
32475,Robert del Naja,"British, born 1965",British,Male,1965,0,3
32484,Hugo Häring,"German, 1882–1958",German,Male,1882,1958,1
32487,Tony Conrad,"American, 1940–2016",American,Male,1940,2016,1
32523,Reena Spaulings,,,Female,0,0,1
32537,Hans Georg Schiebel,,,,0,0,0
32559,Berni Searle,"South African, born 1964",South African,Female,1964,0,2
32560,Kohei Yoshiyuki,"Japanese, 1946–2022",Japanese,Male,1946,2022,4
32568,Olav Christopher Jenssen,"Norwegian, born 1954",Norwegian,Male,1954,0,48
32586,Vladimir Shukhov,"Russian, 1853–1939",Russian,Male,1853,1939,0
32607,Lin Tianmiao,"Chinese, born 1961",Chinese,Female,1961,0,4
32620,Tanyth Berkeley,"American, born 1969",American,Female,1969,0,12
32621,Leslie Hewitt,"American, born 1977",American,Female,1977,0,11
32624,David Leidig,,,,0,0,0
32627,Steven B. Smith,"American, born 1963",American,Male,1963,0,7
32631,Mark Lewis,"Canadian, born 1957",Canadian,Male,1957,0,1
32641,Mathias Bengtsson,"Danish, born 1971",Danish,Male,1971,0,1
32652,Jeremy Blake,"American, 1971–2007",American,Male,1971,2007,1
32653,Alex Ku,"American, born 1966",American,Male,1966,0,1
32654,Mark Wallinger,"British, born 1959",British,Male,1959,0,1
32655,Rolf Harder,"Canadian, born Germany, 1929–2013",Canadian,Male,1929,2013,16
32656,Ernst Roch,"Canadian, born Yugoslavia, 1928–2003",Canadian,Male,1928,2003,0
32657,Design Collaborative Montreal Ltd.,1965–1977,,,1965,1977,0
32658,Rolf Harder & Associates Inc.,est. 1978,,,1978,0,0
32672,Bernard Bohn,,,,0,0,0
32684,Dara Friedman,"German and American, born 1968",German,Female,1968,0,2
32685,Joanne Tatham,"British, born 1967",British,Female,1967,0,0
32686,Tom O'Sullivan,"British, born 1967",British,Male,1967,0,0
32690,Seth Price,"American, born 1973",American,Male,1973,0,16
32691,Kate Gilmore,"American, born 1975",American,Female,1975,0,1
32692,Natascha Sadr Haghighian,"Iranian, born 1953",Iranian,Female,1953,0,1
32706,KPN,,,,0,0,0
32707,Louisiana Bendolph,"American, born 1960",American,Female,1960,0,2
32708,Mary Lee Bendolph,"American, born 1935",American,Female,1935,0,2
32709,Rebecca Warren,"British, born 1965",British,Female,1965,0,1
32717,El Ultimo Grito,"Spanish, est. 1997",Spanish,,1997,0,0
32718,Jerszy Seymour,"German, born 1968",German,Male,1968,0,3
32719,"Kidrobot, New York",est. 2002,,,2002,0,0
32723,Roberto Feo,"Spanish, born England 1964",Spanish,Male,1964,0,0
32724,Rosario Hurtado,"Spanish, born 1966",Spanish,Female,1966,0,0
32725,Judith de Graauw,"Dutch, born 1976",Dutch,Female,1976,0,0
32726,"Montis b.v., the Netherlands",est. 1975,,,1975,0,0
32731,Esterio Segura,"Cuban, born 1970",Cuban,Male,1970,0,1
32733,Paul Budnitz,"American, born 1967",American,Male,1967,0,0
32734,Tristan Eaton,"American, born 1978",American,Male,1978,0,0
32735,Frank Kozik,"Spanish, born 1962",Spanish,Male,1962,0,0
32736,Tilt,French,French,,0,0,0
32737,"DOMA, Argentina",,,,0,0,0
32738,Cycle,American,American,,0,0,0
32739,David Flores,American,American,,0,0,0
32740,Deph,"American, born 1979",American,Male,1979,0,0
32741,Kenzo Minami,"Japanese, born 1974",Japanese,Male,1974,0,0
32742,Thomas Han,"Chinese, born 1979",Chinese,,1979,0,0
32744,Huck Gee,"British, born 1973",British,Male,1973,0,0
32750,Chip Lord,"American, born 1944",American,Male,1944,0,10
32751,Doug Michels,"American, 1943–2003",American,Male,1943,2003,0
32758,Zhang Huan,"Chinese, born 1965",Chinese,Male,1965,0,3
32766,Bas Jan Ader,"Dutch, 1942–1975",Dutch,Male,1942,1975,6
32768,Liz Deschenes,"American, born 1966",American,Female,1966,0,2
32769,Nikolai Sedelnikov,"Russian, 1905–1994",Russian,Male,1905,1994,16
32791,Keith Arnatt,"British, 1930–2008",British,Male,1930,2008,2
32792,David Askevold,"American, 1940–2008",American,Male,1940,2008,6
32793,Gianfredo Camesi,"Swiss, born 1940",Swiss,Male,1940,0,6
32794,Kenichiro Ina,"Japanese, born 1947",Japanese,Male,1947,0,1
32795,Yutaka Matsuzawa,"Japanese, 1922–2006",Japanese,Male,1922,2006,164
32796,David Robilliard,"British, 1952–1988",British,Male,1952,1988,7
32799,Jaap Berghuis,"Dutch, born 1945",Dutch,Male,1945,0,5
32800,Alan Charlton,"British, born 1948",British,Male,1948,0,5
32825,Nalini Malani,"Indian, born 1946",Indian,Female,1946,0,16
32840,Luc Derycke,,,,0,0,0
32856,Santiago Pol,"Venezuelan, born Barcelona 1946",Venezuelan,Male,1946,0,1
32879,Martin Glanzman,American,American,,0,0,0
32882,Carlo Naya,"Italian, 1816–1882",Italian,Male,1816,1882,1
32885,Ron Galella,"American, born 1931",American,Male,1931,0,5
32896,Mike Disfarmer,"American, 1884–1959",American,Male,1884,1959,16
32897,William H. Martin,"American, 1865–1940",American,Male,1865,1940,1
32904,Pere Viladecans,,,Male,0,0,1
32905,Daria Esteva,,,Female,0,0,1
32907,David Maljković,"Croatian, born 1973",Croatian,Male,1973,0,12
32908,Eduardo Stupía,"Argentine, born 1951",Argentine,Male,1951,0,1
32909,Sandra Gamarra,"Peruvian, born 1972",Peruvian,Female,1972,0,3
32932,Rizoto,,,,0,0,1
32933,Tekin,,,,0,0,1
32939,Louis Anquetin,"French, 1861–1932",French,Male,1861,1932,2
32940,"Carl Hause, Berlin",,,,0,0,0
32944,Nice Style The World's First Pose Band,active 1971–1975,,,1971,1975,0
32945,Bruce McClain,"Scottish, born 1944",Scottish,,1944,0,0
32947,Nelson Ricardo Savinon,"American, born 1971",American,,1971,0,0
32957,Julia Lohmann,"German, born 1977",German,Female,1977,0,2
32964,Ben Fry,"American, born 1975",American,Male,1975,0,2
32965,Noam Toran,"American, born 1975",American,Male,1975,0,0
32968,Design Interactions Department,est. 1989,British,,1989,0,0
32981,James Auger,"British, born 1970",British,Male,1970,0,0
32982,Jimmy Loizeau,"British, born 1968",British,Male,1968,0,0
32985,Bernd Ribbeck,"German, born 1974",German,Male,1974,0,3
32989,Tisch School of the Arts,est. 1965,American,,1965,0,0
32990,Interactive Telecommunications Program,est. 1979,American,,1979,0,0
32993,Moritz Waldemeyer,"German, born 1974",German,Male,1974,0,3
32996,"NTT DOCOMO, Inc.","Japan, est. 1992",Japanese,,1992,0,0
32997,Oki Sato,"Canadian, born 1977",Canadian,Male,1977,0,0
32998,nendo,"Japanese, established 2002",Japanese,,2002,0,0
33000,Eyal Burstein,"Israeli, born 1977",Israeli,Male,1977,0,0
33001,Michele Gauler,"German, born 1973",German,Female,1973,0,0
33002,Beta Tank,"UK, est. 2007",British,,2007,0,0
33004,Susana Soares,"Portuguese, born 1977",Portuguese,Female,1977,0,0
33005,Crisform,Portugal,Portuguese,,0,0,0
33006,Vilabo,Portugal,Portuguese,,0,0,0
33015,Philip Worthington,"British, born 1977",British,Male,1977,0,1
33025,Ammar Eloueini,"French, born Lebanon 1968",French,Male,1968,0,0
33026,AEDS Ammar Eloueini Digit-all Studio,"France, est. 1997",French,,1997,0,0
33034,Joris Laarman,"Dutch, born 1979",Dutch,Male,1979,0,2
33035,Joris Laarman Studio,"The Netherlands, est. 2006",,,2006,0,0
33046,Neri Oxman,"American, born Israel, 1976",American,Female,1976,0,1
33050,Jayden D. Harman,"Australian, born 1949",Australian,,1949,0,0
33051,"PAX Scientific, Inc.","USA, est. 1997",American,,1997,0,0
33052,"PAX Water Technologies, Inc.",USA,American,,0,0,0
33069,Nhem Ein,"Cambodian, born 1959",Cambodian,Male,1959,0,0
33070,Bertjan Pot,"Dutch, born 1975",Dutch,,1975,0,0
33071,Moooi,,,,0,0,0
33072,Samuel Cabot Cochran,"American, born 1982",American,Male,1982,0,0
33073,"SMIT Sustainably Minded Interactive Technology, LLC","USA, est. 2005",American,,2005,0,0
33078,Benjamin Aranda,"American, born 1973",American,Male,1973,0,0
33079,Chris Lasch,"American, born 1972",American,Male,1972,0,0
33080,Aranda/Lasch,"USA, est. 2003",American,,2003,0,0
33082,International Electrotechnical Commission (IEC),"Switzerland, est. 1906",Swiss,,1906,0,1
33095,Oded Ezer,"Israeli, born 1972",Israeli,Male,1972,0,1
33097,James King,"British, born 1982",British,Male,1982,0,0
33112,Tomáš Gabzdil Libertíny,"Slovak, born 1979",Slovak,Male,1979,0,1
33113,Studio Libertiny,"The Netherlands, est. 2006",,,2006,0,0
33114,Simon Heijdens,"Dutch, born 1978",Dutch,Male,1978,0,1
33115,Rachel Wingfield,"British, born 1978",British,Female,1978,0,0
33116,Mathias Gmachl,"Austrian, born 1974",Austrian,Male,1974,0,0
33117,"Loop, pH","UK, est. 2003",British,,2003,0,0
33129,Barrett Lyon,"American, born 1978",American,Male,1978,0,0
33130,The Opte Project,"USA, est. 2003",American,,2003,0,0
33131,Matthew Pillsbury,"American, born 1973",American,Male,1973,0,1
33143,Lisa Strausfeld,"American, born 1964",American,Female,1964,0,0
33145,Christian Marc Schmidt,"German, born 1977",German,Male,1977,0,0
33146,Takaaki Okada,"Japanese, born 1978",Japanese,Male,1978,0,0
33147,Eben Eliason,"American, born 1982",American,Male,1982,0,0
33148,Walter Bender,"American, born 1956",American,Male,1956,0,0
33149,One Laptop per Child,"USA, est. 2005",American,,2005,0,0
33150,Marco Pesenti Gritti,"Italian, born 1978",Italian,Male,1978,0,0
33152,"Red Hat, Inc.","USA, est. 1993",American,,1993,0,0
33156,Jonathan Harris,"American, born 1979",American,Male,1979,0,0
33158,Sep Kamvar,"American, born 1977",American,Male,1977,0,0
33165,Fernanda Bertini Viégas,"Brazilian, born 1971",Brazilian,Female,1971,0,0
33166,Martin Wattenberg,"American, born 1970",American,Male,1970,0,0
33171,Aesthetics + Computation Group,est. 1996,American,,1996,0,0
33190,Evan Roth,"American, born 1978",American,Male,1978,0,2
33191,Theo Watson,"British, born 1981",British,Male,1981,0,0
33195,Nicholas Negroponte,"American, born 1943",American,Male,1943,0,0
33196,Mary Lou Jepsen,"American, born 1965",American,Female,1965,0,0
33197,Yves Béhar,"Swiss, born 1967",Swiss,Male,1967,0,4
33198,Jacques Gagné,"Canadian, born 1959",Canadian,,1959,0,0
33199,Gecko Design,"USA, est. 1996",American,,1996,0,0
33200,Bret Recor,"American, born 1974",American,,1974,0,0
33201,Colin Bulthaup,"American, born 1976",American,,1976,0,0
33202,Squid Labs,"USA, est. 2004",American,,2004,0,0
33203,Quanta,"Taiwan, est. 1988",Taiwanese,,1988,0,0
33206,Tim Edler,"German, born 1965",German,Male,1965,0,0
33207,Jan Edler,"German, born 1970",German,,1970,0,0
33208,realities:united,"Germany, est. 2000",German,,2000,0,0
33210,Crispin Jones,"British, born 1974",British,Male,1974,0,1
33214,Gregor Zivic,"Austrian, born 1965",Austrian,Male,1965,0,1
33215,Ines Lombardi,,,Female,0,0,1
33216,G.R.A.M.,,,,0,0,1
33217,Olaf Breuning,"Swiss, born 1970",Swiss,Male,1970,0,1
33218,Bernhard Fruehwirth,"Austrian, born 1968",Austrian,Male,1968,0,1
33219,Jack Hauser,,,Male,0,0,1
33220,Barbara Kraus,,,Female,0,0,1
33221,Jan Ritsema,"Dutch, born 1945",Dutch,Male,1945,0,1
33222,Maja Bajevic,"Bosnian, born 1967",Bosnian,Female,1967,0,1
33226,Scott Christensen,"American, born 1964",American,Male,1964,0,1
33245,Nicolas Roope,"British, born 1972",British,Male,1972,0,1
33246,Hulger,"UK, est. 2004",British,,2004,0,0
33278,Alejandro Xul Solar,"Argentine, 1887–1963",Argentine,Male,1887,1963,2
33289,Laura Kurgan,"South African, born 1961",South African,Female,1961,0,0
33290,Eric Cadora,"American, born 1962",American,Male,1962,0,0
33291,David Reinfurt,"American, born 1971",American,Male,1971,0,0
33292,Sarah Williams,"American, born 1974",American,Female,1974,0,0
33293,Spatial Information Design Lab,"USA, est. 2004",American,,2004,0,0
33294,"Graduate School of Architecture, Planning and Preservation, Columbia University","USA, est. 1881",American,,1881,0,0
33301,Michael Watling,"New Zealander, born 1941",New Zealander,,1941,0,0
33302,Opdo Limited,"New Zealand, est. 2003",New Zealander,,2003,0,0
33342,Google Inc.,"USA, est. 1998",American,,1998,0,1
33357,Kazuhiro Ueno,Japanese,Japanese,,0,0,1
33362,"IDEA International Co., Ltd.",,,,0,0,0
33369,Josh Smith,"American, born 1976",American,Male,1976,0,11
33370,Christopher Blizzard,"American, born 1973",American,,1973,0,0
33371,Mark Foster,"American, born 1960",American,,1960,0,0
33372,Rebecca Allen,"American, born 1953",American,Female,1953,0,0
33373,Michail Bletsas,"Greek, born 1967",Greek,Male,1967,0,0
33374,V. Michael Bove,"American, born 1960",American,Male,1960,0,0
33386,Brian Belott,"American, born 1973",American,Male,1973,0,1
33388,Paulo Mendes da Rocha,"Brazilian, 1928 – 2021",Brazilian,Male,1928,2021,17
33390,Carlo Bimbi,"Italian, born 1944",Italian,Male,1944,0,0
33393,Mark Bradford,"American, born 1961",American,Male,1961,0,22
33395,Joshua Mosley,"American, born 1974",American,Male,1974,0,1
33398,Leo Matiz,"Colombian, 1917–1998",Colombian,Male,1917,1998,6
33444,Decca Records,founded 1929,,,1929,0,0
33445,Elmer Bernstein,"American, 1922–2004",American,Male,1922,2004,0
33449,Capitol Records,founded 1942,,,1942,0,0
33470,Leszek Holdanowicz,"Polish, born 1937",Polish,Male,1937,0,1
33474,Richard Davis,,,Male,0,0,0
33501,Duke Ellington,"American, 1899–1974",American,Male,1899,1974,0
33646,Willie Doherty,"Irish, born 1959",Irish,Male,1959,0,1
33647,Lonnie van Brummelen,"Dutch, born 1969",Dutch,Female,1969,0,1
33655,H.H. Blakesly,"American, 1851–1930",American,Male,1851,1930,1
33693,Irma Boom,"Dutch, born 1960",Dutch,Female,1960,0,43
33707,Zumtobel Lighting GmbH,,,,0,0,0
33737,Robert Cahen,"French, born 1945",French,Male,1945,0,2
33739,Jean Chetaille,,,,0,0,0
33748,Mark Leckey,"British, born 1964",British,Male,1964,0,3
33750,Paolo Canevari,"Italian, born 1963",Italian,Male,1963,0,1
33751,Will Duke,"British, born 1973",British,Male,1973,0,1
33760,Vuyile Voyiya,"South African, born 1961",South African,Male,1961,0,6
33798,Senzeni Marasela,"South African, born 1977",South African,Female,1977,0,4
33801,Internotredici Associati,"Italian, 1970–1983",Italian,,1970,1983,0
33802,Gianni Ferrara,"Italian, born 1928",Italian,Male,1928,0,0
33803,Nilo Gioacchini,"Italian, born 1946",Italian,Male,1946,0,0
33812,Charles Nkosi,"South African, born 1949",South African,Male,1949,0,1
33825,Aleksandra Mir,"American and Swedish, born Poland 1967",American,Female,1967,0,175
33830,Georgianna Stout,"American, born 1967",American,Female,1967,0,0
33837,Geoffrey Mann,"British, born 1980",Scottish,Male,1980,0,1
33845,John Hubley,"American, 1914–1977",American,Male,1914,1977,0
33849,Albin Johnson,"American, 1887–1964",American,Male,1887,1964,1
33865,Ivan Serpa,"Brazilian, 1923–1973",Brazilian,Male,1923,1973,2
33908,Jan De Cock,"Belgian, born 1976",Belgian,Male,1976,0,12
33913,Trisha Donnelly,"American, born 1974",American,Female,1974,0,21
33915,Huma Bhabha,"American, born Pakistan 1962",American,Female,1962,0,21
33942,Karl-Peter Röhl,"German, 1890–1975",German,Male,1890,1975,2
33943,Alejandro Puente,"Argentine, 1933–2013",Argentine,Male,1933,2013,6
33945,Abraham Palatnik,"Brazilian, 1928–2020",Brazilian,Male,1928,2020,2
33965,Sam Durant,"American, born 1961",American,Male,1961,0,4
33969,Andy Goldsworthy,"British, born 1956",British,Male,1956,0,1
33981,Sara VanDerBeek,"American, born 1976",American,Female,1976,0,5
33984,Kurt Schmidt,"German, 1901–1991; at Bauhaus 1920–25",German,Male,1901,1991,2
33993,Antonio Manuel,"Brazilian, born 1947",Brazilian,Male,1947,0,2
34027,Guyton\Walker,American,American,Male,0,0,0
34045,Richard Jost,"American, born 1942",American,Male,1942,0,0
34054,Jack Strange,"British, born 1984",British,Male,1984,0,2
34056,Steven Parrino,"American, 1958–2005",American,Male,1958,2005,3
34111,David Bowie,"British, 1947–2016",British,Male,1947,2016,0
34113,Robert Pasut,,,,0,0,0
34124,Alina Szapocznikow,"Polish, 1926–1973",Polish,Female,1926,1973,15
34131,Wieki Somers,"Dutch, born 1976",Dutch,Female,1976,0,1
34141,Benjamin Wheeler Howes,"American, born 1983",American,Male,1983,0,0
34145,Juan Melé,"Argentine, 1923–2012",Argentine,Male,1923,2012,1
34147,Teddy Cruz,"American, born Guatemala 1962",American,Male,1962,0,0
34153,Estudio Teddy Cruz + Fonna Forman,"American, founded 2000",American,,2000,0,0
34168,Kengo Kuma & Associates,"Japan, est. 1990",,,1990,0,0
34174,Richard Hutten,"Dutch, born 1967",Dutch,Male,1967,0,1
34184,John Lloyd Wright,"American, 1892–1972",American,,1892,1972,1
34202,Zhang Dali,"Chinese, born 1963",Chinese,Male,1963,0,11
